467,0.868620,0.860726,1.729345,1.434378
468,0.876304,0.844323,1.720627,1.430216
469,0.883751,0.827066,1.710817,1.425256
470,0.890990,0.809007,1.699998,1.419577
471,0.898020,0.790144,1.688165,1.413170
472,0.904818,0.770501,1.675319,1.406033
473,0.911386,0.750105,1.661492,1.398192
474,0.917741,0.728955,1.646696,1.389656
475,0.923880,0.707107,1.630986,1.380473
476,0.929762,0.684534,1.614297,1.370574
477,0.935427,0.661307,1.596733,1.360057
478,0.940871,0.637414,1.578285,1.348906
479,0.946078,0.612899,1.558977,1.337140
480,0.951039,0.587778,1.538817,1.324761
481,0.955777,0.562074,1.517851,1.311807
482,0.960291,0.535824,1.496115,1.298307
483,0.964544,0.509032,1.473576,1.284222
484,0.968565,0.481753,1.450318,1.269627
485,0.972358,0.453983,1.426341,1.254516
486,0.975911,0.425775,1.401686,1.238922
487,0.979206,0.397142,1.376348,1.222829
488,0.982270,0.368119,1.350389,1.206294
489,0.985104,0.338735,1.323838,1.189335
490,0.987676,0.309011,1.296688,1.171937
491,0.990005,0.278990,1.268996,1.154148
492,0.992101,0.248685,1.240786,1.135984
493,0.993958,0.218142,1.212100,1.117476
494,0.995546,0.187378,1.182924,1.098601
495,0.996899,0.156433,1.153332,1.079425
496,0.998019,0.125332,1.123350,1.059962
497,0.998880,0.094107,1.092987,1.040212
498,0.999488,0.062790,1.062278,1.020200
499,0.999861,0.031411,1.031272,0.999965
500,1.000000,0.000000,1.000000,0.979527
501,0.999861,-0.031410,0.968452,0.958866
502,0.999488,-0.062790,0.936698,0.938043
503,0.998880,-0.094107,0.904773,0.917079
504,0.998019,-0.125331,0.872687,0.895977
505,0.996899,-0.156432,0.840467,0.874750
506,0.995546,-0.187378,0.808168,0.853446
507,0.993958,-0.218142,0.775816,0.832078
508,0.992101,-0.248685,0.743416,0.810640
509,0.990005,-0.278990,0.711015,0.789170
510,0.987676,-0.309011,0.678665,0.767708
511,0.985104,-0.338734,0.646370,0.746246
512,0.982270,-0.368119,0.614151,0.724798
513,0.979206,-0.397142,0.582064,0.703405
514,0.975911,-0.425775,0.550136,0.682087
515,0.972358,-0.453982,0.518376,0.660840
516,0.968565,-0.481752,0.486813,0.639683
517,0.964544,-0.509032,0.455512,0.618671
518,0.960291,-0.535824,0.424467,0.597788
519,0.955777,-0.562073,0.393704,0.577048
520,0.951039,-0.587778,0.363261,0.556481
521,0.946078,-0.612898,0.333179,0.536117
522,0.940871,-0.637413,0.303458,0.515945
523,0.935427,-0.661306,0.274120,0.495980
524,0.929762,-0.684534,0.245228,0.476273
525,0.923880,-0.707107,0.216773,0.456806
526,0.917741,-0.728955,0.188786,0.437600
527,0.911386,-0.750105,0.161281,0.418663
528,0.904818,-0.770500,0.134318,0.400043
529,0.898021,-0.790144,0.107877,0.381712
530,0.890991,-0.809007,0.081984,0.363688
531,0.883751,-0.827066,0.056685,0.346010
532,0.876304,-0.844323,0.031981,0.328668
533,0.868620,-0.860726,0.007894,0.311678
534,0.860726,-0.876304,-0.015578,0.295029
535,0.852630,-0.890990,-0.038360,0.278791
536,0.844323,-0.904818,-0.060494,0.262913
537,0.835793,-0.917741,-0.081948,0.247422
538,0.827066,-0.929762,-0.102696,0.232336
539,0.818145,-0.940871,-0.122726,0.217660
540,0.809007,-0.951039,-0.142032,0.203396
541,0.799670,-0.960291,-0.160621,0.189531
542,0.790144,-0.968565,-0.178421,0.176131
543,0.780428,-0.975911,-0.195483,0.163139
544,0.770501,-0.982270,-0.211769,0.150590
545,0.760392,-0.987676,-0.227284,0.138475
546,0.750105,-0.992101,-0.241996,0.126821
547,0.739624,-0.995546,-0.255922,0.115607
548,0.728955,-0.998019,-0.269064,0.104828
549,0.718116,-0.999488,-0.281372,0.094530
550,0.707107,-1.000000,-0.292893,0.084665
551,0.695902,-0.999488,-0.303586,0.075271
552,0.684534,-0.998019,-0.313484,0.066312
553,0.673006,-0.995546,-0.322540,0.057835
554,0.661307,-0.992101,-0.330794,0.049796
555,0.649436,-0.987676,-0.338240,0.042204
556,0.637414,-0.982270,-0.344857,0.035076
557,0.625241,-0.975911,-0.350670,0.028388
558,0.612899,-0.968565,-0.355666,0.022154
559,0.600409,-0.960291,-0.359882,0.016337
560,0.587778,-0.951039,-0.363261,0.010994
561,0.575002,-0.940871,-0.365869,0.006061
562,0.562074,-0.929762,-0.367689,0.001557
563,0.549013,-0.917741,-0.368727,-0.002524
564,0.535824,-0.904818,-0.368994,-0.006188
565,0.522492,-0.890991,-0.368498,-0.009442
566,0.509032,-0.876304,-0.367272,-0.012315
567,0.495452,-0.860726,-0.365274,-0.014762
568,0.481753,-0.844324,-0.362571,-0.016846
569,0.467922,-0.827067,-0.359144,-0.018545
570,0.453983,-0.809008,-0.355025,-0.019885
571,0.439936,-0.790144,-0.350208,-0.020857
572,0.425775,-0.770501,-0.344726,-0.021486
573,0.411507,-0.750105,-0.338598,-0.021789
574,0.397142,-0.728955,-0.331813,-0.021747
575,0.382684,-0.707107,-0.324423,-0.021406
576,0.368119,-0.684535,-0.316416,-0.020747
577,0.353468,-0.661307,-0.307838,-0.019812
578,0.338735,-0.637414,-0.298679,-0.018581
579,0.323915,-0.612899,-0.288984,-0.017092
580,0.309011,-0.587778,-0.278767,-0.015352
581,0.294036,-0.562074,-0.268038,-0.013364
582,0.278990,-0.535824,-0.256834,-0.011154
583,0.263870,-0.509032,-0.245163,-0.008725
584,0.248685,-0.481753,-0.233067,-0.006108
585,0.233443,-0.453983,-0.220540,-0.003287
586,0.218142,-0.425775,-0.207633,-0.000307
587,0.202784,-0.397142,-0.194358,0.002833
588,0.187378,-0.368119,-0.180741,0.006115
589,0.171928,-0.338735,-0.166806,0.009525
590,0.156433,-0.309011,-0.152579,0.013048
591,0.140899,-0.278990,-0.138092,0.016661
592,0.125332,-0.248685,-0.123354,0.020367
